Date,Open,High,Low,Last,Close,Volume,Total Traded,MA50,MA200,returns,Cumulative Return
2020-07-31,104.0,105.4,102.3,105.05,104.65,33809020,3516138080.0,101.851,129.5305,0.009647853352628966,0.26038815625777595
2020-08-03,103.0,114.4,102.9,111.7,113.05,194765847,20060882241.0,102.456,129.4565,0.08026755852842804,0.2812888778303064
2020-08-04,112.95,115.1,110.8,111.15,111.45,95906991,10832694633.45,103.023,129.379,-0.014153029632905767,0.2773077880069673
2020-08-05,112.4,117.65,112.0,115.55,115.4,99372353,11169452477.2,103.64,129.32675,0.03544190219829524,0.28713610350833585
2020-08-06,116.2,117.7,115.5,117.15,116.8,60093689,6982886661.8,104.23599999999999,129.21325,0.0121317157712304,0.2906195571037576
2020-08-07,117.0,119.7,116.0,118.9,119.1,56489837,6609310929.0,104.87799999999999,129.1245,0.019691780821917693,0.2963423737248076
2020-08-10,119.95,124.7,119.7,123.35,123.85,71095910,8527954404.5,105.56400000000002,129.085,0.03988245172124261,0.3081612341378457
2020-08-11,125.0,125.8,121.4,122.55,122.3,50225180,6278147500.0,106.08,129.03324999999998,-0.01251513928138881,0.3043045533714859
2020-08-12,121.0,126.4,120.6,125.0,125.35,50715485,6136573685.0,106.61200000000001,128.9925,0.02493867538838912,0.3118935058472261
2020-08-13,126.1,131.9,124.4,131.1,131.15,95490351,12041333261.1,107.265,129.014,0.04627044276027137,0.3263249564568305
2020-08-14,131.15,132.65,123.7,124.85,124.6,75034602,9840788052.300001,107.542,128.8985,-0.049942813572245615,0.3100273699925359
2020-08-17,124.5,126.25,120.6,123.7,123.55,61154591,7613746579.5,107.704,128.654,-0.008426966292134797,0.3074147797959696
2020-08-18,124.0,127.5,123.6,125.55,125.6,62154483,7707155892.0,107.987,128.4225,0.016592472683124138,0.3125155511321228
2020-08-19,127.0,127.6,124.75,125.3,125.15,45133950,5732011650.0,108.262,128.15975,-0.003582802547770658,0.3113958696193087
2020-08-20,123.45,125.65,121.1,121.85,121.7,43533457,5374205266.650001,108.573,127.89300000000001,-0.027566919696364378,0.3028116446877337
2020-08-21,124.2,124.2,120.15,121.25,120.9,48650670,6042413214.0,108.885,127.6365,-0.006573541495480617,0.30082109977606414
2020-08-24,122.0,123.0,120.8,121.1,121.2,31296668,3818193496.0,109.29900000000002,127.3825,0.002481389578163684,0.30156755411794023
2020-08-25,121.8,128.35,121.1,127.65,127.1,90267008,10994521574.4,109.946,127.1455,0.048679867986798575,0.31624782284150327
2020-08-26,130.5,139.0,128.35,138.4,137.9,197516356,25775884458.0,110.796,126.9775,0.08497246262785207,0.34312017914904247
2020-08-27,140.1,146.85,139.3,143.6,144.25,181382530,25411692453.0,111.75400000000002,126.8535,0.046047860768672955,0.3589201293854197
2020-08-28,144.15,146.2,140.5,142.75,142.8,95196419,13722563798.85,112.56,126.7075,-0.010051993067590859,0.35531226673301863
2020-08-31,144.5,147.95,138.2,142.1,143.2,160564520,23201573140.0,113.37100000000001,126.57050000000001,0.0028011204481790397,0.35630753918885333
2020-09-01,143.4,145.15,140.4,144.0,143.8,58811608,8433584587.200001,114.15899999999999,126.45424999999999,0.0041899441340784715,0.3578004478726056
2020-09-02,144.3,151.65,141.45,151.5,150.3,74951550,10815508665.0,115.069,126.363,0.045201668984701016,0.3739736252799209
2020-09-03,151.6,155.2,149.55,151.45,151.85,110156875,16699782250.0,116.03,126.27175000000001,0.010312707917498276,0.37783030604628065
2020-09-04,147.9,153.65,147.0,147.6,147.8,95565047,14134070451.300001,116.95800000000001,126.17200000000001,-0.026671056964109208,0.36775317243095346
2020-09-07,150.0,152.0,148.0,149.0,149.4,82619417,12392912550.0,117.95700000000001,126.08200000000001,0.010825439783491264,0.3717342622542926
2020-09-08,149.45,149.6,141.2,142.35,142.3,76297951,11402728776.949999,118.83800000000001,125.97274999999999,-0.047523427041499255,0.3540681761632252
2020-09-09,141.0,141.75,135.7,140.65,140.1,105358206,14855507046.0,119.625,125.86149999999999,-0.015460295151089376,0.3485941776561339
2020-09-10,142.8,144.5,138.0,143.1,143.3,79606710,11367838188.0,120.46,125.7475,0.0228408279800143,0.35655635730281215
2020-09-11,143.1,146.8,141.65,143.65,144.3,65137801,9321219323.1,121.277,125.652,0.006978367062107527,0.35904453844239914
2020-09-14,147.2,151.1,145.5,147.15,148.55,84506253,12439320441.599998,122.06800000000001,125.56524999999999,0.029452529452529408,0.3696193082856437
2020-09-15,149.4,149.4,146.55,148.9,148.4,42887987,6407465257.8,122.855,125.48324999999998,-0.0010097610232245868,0.36924608111470564
2020-09-16,149.2,154.3,148.55,151.0,151.45,85057870,12690634203.999998,123.777,125.43299999999999,0.020552560646900142,0.37683503359044584
2020-09-17,150.8,151.0,146.2,147.75,147.65,48119523,7256424068.400001,124.59100000000001,125.366,-0.025090789039286743,0.36737994526001544
2020-09-18,148.7,150.5,146.25,147.75,147.9,46271652,6880594652.4,125.39699999999999,125.3145,0.0016931933626820328,0.36800199054491217
2020-09-21,147.75,147.75,135.5,136.3,137.45,64735434,9564660373.5,125.98599999999999,125.15475,-0.07065584854631524,0.3420004976362283
2020-09-22,138.0,138.15,129.65,133.85,133.1,87298376,12047175888.0,126.545,124.98975,-0.031647871953437545,0.331176909679025
2020-09-23,135.5,136.7,127.9,131.4,131.4,74983029,10160200429.5,127.10900000000001,124.83924999999999,-0.012772351615326749,0.3269470017417272
2020-09-24,127.9,128.8,122.15,122.75,122.8,62423543,7983971149.700001,127.506,124.65074999999999,-0.06544901065449016,0.3055486439412793
2020-09-25,123.7,128.35,123.1,127.0,127.25,65042619,8045771970.3,127.92299999999999,124.48849999999999,0.03623778501628672,0.3166210500124413
2020-09-28,128.9,134.3,127.5,133.1,132.85,61830960,7970010744.0,128.47899999999998,124.34375,0.044007858546168954,0.3305548643941283
2020-09-29,134.95,136.0,130.7,131.95,131.7,63367335,8551421858.249999,128.944,124.13550000000001,-0.008656379375235224,0.3276934560836033
2020-09-30,131.55,134.4,130.3,133.4,133.3,48859151,6427421314.05,129.507,123.91850000000001,0.012148823082763993,0.33167454590694245
2020-10-01,135.9,136.5,132.55,133.85,133.5,40491787,5502833853.3,130.056,123.71125,0.0015003750937734317,0.33217218213485983
2020-10-05,136.95,137.5,132.05,134.2,133.9,55268395,7569006695.249999,130.659,123.47975000000001,0.002996254681647992,0.33316745459069463
2020-10-06,138.0,145.8,136.0,144.45,144.75,162047240,22362519120.0,131.52,123.3295,0.08103061986557125,0.3601642199552132
2020-10-07,144.25,144.5,139.8,141.15,141.0,68274103,9848539357.75,132.211,123.13875,-0.025906735751295318,0.3508335406817621
2020-10-08,142.85,143.5,139.6,141.15,140.95,40943141,5848727691.849999,132.915,122.96375,-0.00035460992907809796,0.35070913162478273
2020-10-09,141.15,142.65,138.0,138.6,138.45,37097517,5236314524.55,133.611,122.77575,-0.01773678609435969,0.34448867877581535
2020-10-12,139.65,139.65,133.0,135.9,135.9,39279464,5485377147.6,134.236,122.57775000000001,-0.018418201516792965,0.3381438168698686
2020-10-13,135.4,137.1,132.85,133.95,134.1,38973857,5277060237.8,134.657,122.37525,-0.013245033112582849,0.33366509081861206
2020-10-14,133.75,134.65,128.8,130.5,130.7,45792723,6124776701.25,135.042,122.14800000000001,-0.025354213273676374,0.32520527494401635
2020-10-15,131.5,134.35,126.5,126.55,126.95,64004610,8416606215.0,135.273,121.86425000000001,-0.028691660290742105,0.31587459567056525
2020-10-16,129.4,130.05,126.0,127.8,127.75,62554211,8094514903.400001,135.49200000000002,121.57725,0.006301693580149648,0.3178651405822348
2020-10-19,129.8,130.4,127.8,128.25,128.25,33161414,4304351537.200001,135.675,121.29625,0.00391389432485334,0.3191092311520283
2020-10-20,128.1,130.3,126.35,129.35,129.65,27470025,3518910202.5,135.791,120.97574999999999,0.010916179337232101,0.3225926847474501
2020-10-21,131.05,133.1,128.3,130.6,130.25,39252680,5144063714.0,135.95,120.6715,0.004627844195912001,0.3240855934312023
2020-10-22,129.7,134.6,128.45,134.25,133.5,48808808,6330502397.599999,136.113,120.41075000000001,0.0249520153550864,0.33217218213485994
2020-10-23,134.9,138.9,134.1,136.65,137.0,68712845,9269362790.5,136.23,120.17225,0.02621722846441954,0.34088081612341437
2020-10-26,138.4,140.8,131.25,133.65,133.7,88533181,12252992250.4,136.412,119.92800000000001,-0.024087591240876005,0.33266981836277737
2020-10-27,134.15,136.75,130.85,136.65,135.65,56861313,7627945138.950001,136.654,119.64625,0.014584891548242496,0.337521771584972
2020-10-28,139.0,143.25,133.5,134.75,134.8,152361862,21178298818.0,136.83800000000002,119.33850000000001,-0.00626612605971244,0.33540681761632307
2020-10-29,132.0,133.0,130.0,132.0,131.9,66634175,8795711100.0,136.97299999999998,119.01674999999999,-0.021513353115726996,0.3281910923115209
2020-10-30,133.2,134.5,130.3,133.2,132.65,51128679,6810340042.799999,137.192,118.70075000000001,0.005686125852918833,0.3300572281662111
2020-11-02,133.65,134.0,131.1,132.7,132.85,40388690,5397948418.5,137.431,118.36325,0.0015077271013945737,0.33055486439412846
2020-11-03,135.0,137.4,133.55,133.9,134.1,52071476,7029649260.0,137.689,118.046,0.009409108016560142,0.3336650908186122
2020-11-04,135.6,137.0,134.0,135.65,135.9,44675934,6058056650.4,137.865,117.73899999999999,0.01342281879194629,0.3381438168698687
2020-11-05,137.0,138.0,136.0,137.65,137.65,38928602,5333218474.0,137.86,117.45225,0.012877115526122251,0.34249813386414596
2020-11-06,137.65,142.3,137.65,138.7,139.0,67966815,9355632084.75,137.755,117.19024999999999,0.00980748274609522,0.3458571784025884
2020-11-09,140.6,141.5,138.7,141.05,141.0,40277460,5663010876.0,137.71900000000002,116.96725,0.014388489208633004,0.3508335406817623
2020-11-10,144.05,146.7,142.75,145.9,146.0,68794369,9909828854.45,137.775,116.75524999999999,0.03546099290780136,0.36327444637969714
2020-11-11,146.5,151.5,145.65,151.1,150.95,78583629,11512501648.5,137.918,116.5775,0.03390410958904111,0.3755909430206526
2020-11-12,150.95,153.85,150.0,151.15,151.2,56145517,8475165791.15,137.936,116.42250000000001,0.001656177542232573,0.37621298830554933
2020-11-13,150.0,150.0,145.35,146.2,146.35,32566537,4884980550.0,137.826,116.27375,-0.03207671957671954,0.3641453097785526
2020-11-14,148.7,150.8,148.0,148.45,148.85,11749453,1747143661.1,137.84699999999998,116.07775,0.01708233686368299,0.37036576262752
2020-11-17,152.5,159.35,152.2,158.0,158.0,82644841,12603338252.5,138.019,115.93674999999999,0.061471279811891266,0.3931326200547408
2020-11-18,158.85,178.8,158.55,173.0,173.5,171801183,27290617919.55,138.643,115.92125,0.09810126582278489,0.43169942771833886
2020-11-19,171.4,176.35,166.55,166.95,167.95,109449407,18759628359.8,139.2,115.93299999999999,-0.0319884726224785,0.41789002239363116
2020-11-20,170.05,171.55,165.55,168.3,169.1,66935703,11382416295.150002,139.716,115.95925000000001,0.006847275974992684,0.4207514307041562
2020-11-23,169.5,173.9,165.55,170.45,170.7,54566251,9248979544.5,140.244,115.98424999999999,0.009461856889414477,0.4247325205274953
2020-11-24,171.85,175.5,171.1,172.0,172.05,47695247,8196428196.95,140.714,115.92575000000001,0.007908611599297233,0.4280915650659378
2020-11-25,175.0,176.8,169.25,170.95,171.45,54366608,9514156400.0,141.175,115.88875,-0.0034873583260681684,0.4265986563821856
2020-11-26,171.6,175.0,171.05,174.65,173.75,39094724,6708654638.4,141.62099999999998,115.88949999999998,0.013414989792942533,0.4323214730032356
2020-11-27,174.65,183.85,174.65,178.65,180.35,125926062,21992986728.3,142.275,115.94675000000001,0.03798561151079127,0.4487434685245095
2020-12-01,182.35,182.4,178.1,179.85,179.75,48881250,8913495937.5,142.912,115.99675,-0.003326864430274412,0.44725055984075734
2020-12-02,184.0,187.35,181.1,183.3,183.6,88107889,16211851576.0,143.83499999999998,116.06,0.021418636995827578,0.45683005722816716
2020-12-03,185.0,186.0,183.25,185.0,184.85,33332481,6166508985.0,144.87,116.13674999999999,0.006808278867102446,0.4599402836526509
2020-12-04,186.5,188.8,182.2,184.25,184.15,47995639,8951186673.5,145.925,116.212,-0.0037868542061130217,0.45819855685494004
2020-12-07,184.45,186.45,182.7,183.9,183.55,29802472,5497065960.4,147.14,116.28424999999999,-0.0032582134129784945,0.45670564817118786
2020-12-08,184.95,185.7,178.95,181.75,181.8,42143391,7794420165.45,148.231,116.38525000000001,-0.009534186870062689,0.4523513311769107
2020-12-09,183.0,186.4,181.65,182.85,182.7,40300535,7374997905.0,149.22799999999998,116.5085,0.004950495049504733,0.45459069420253884
2020-12-10,182.7,182.7,176.4,177.95,177.6,38368777,7009975557.9,150.14600000000002,116.60400000000001,-0.02791461412151064,0.4419009703906453
2020-12-11,177.95,181.45,176.5,178.2,178.85,43065542,7663513198.9,151.057,116.745,0.00703828828828823,0.44501119681512896
2020-12-14,181.0,181.5,176.7,177.9,177.65,33186273,6006715413.0,151.94,116.88375,-0.006709533128319789,0.4420253794476246
2020-12-15,176.45,179.7,173.25,178.9,178.9,41190341,7268035669.45,152.84,117.0555,0.007036307345904769,0.44513560587210826
2020-12-16,181.0,183.8,180.1,182.25,182.55,51259394,9277950314.0,153.596,117.242,0.02040245947456687,0.4542174670316007
2020-12-17,184.0,184.0,180.65,181.3,181.7,34101954,6274759536.0,154.41,117.50574999999999,-0.004656258559298965,0.45210251306295174
2020-12-18,180.9,181.5,176.65,180.4,180.55,46065197,8333194137.3,155.202,117.78150000000001,-0.006329113924050556,0.4492411047524268
2020-12-21,176.0,177.55,162.5,163.5,164.55,75582907,13302591632.0,155.724,117.9525,-0.08861811132650232,0.40943020651903533
2020-12-22,164.55,169.2,156.7,165.05,164.95,110009846,18102120159.300003,156.305,118.14625000000002,0.0024308720753569713,0.4104254789748701
2020-12-23,165.0,169.7,163.4,169.5,169.2,56930071,9393461715.0,157.00699999999998,118.3635,0.025765383449530166,0.4210002488181147
2020-12-24,172.0,178.0,172.0,175.8,175.95,73831319,12698986868.0,157.91199999999998,118.67225,0.039893617021276695,0.4377954715103268
2020-12-28,179.85,187.4,179.0,186.0,186.35,98012135,17627482479.75,159.1,119.07549999999999,0.059107701051435146,0.4636725553620313
2020-12-29,187.9,188.45,181.1,183.5,183.45,71318085,13400668171.5,160.214,119.49824999999998,-0.015562114301046481,0.45645683005722903
2020-12-30,183.1,185.4,180.4,184.85,184.15,38576159,7063294712.9,161.332,119.979,0.003815753611338346,0.45819855685494
2020-12-31,184.85,187.5,182.8,183.5,183.85,48978310,9053640603.5,162.416,120.44949999999999,-0.0016291067064893028,0.4574521025130639
2021-01-01,184.95,187.0,184.5,186.55,186.5,27334421,5055501163.95,163.541,120.96725,0.01441392439488709,0.46404578253296935
2021-01-04,191.8,193.0,188.75,191.15,191.3,63980597,12271478504.6,164.697,121.53400000000002,0.02573726541554966,0.4759890520029868
2021-01-05,187.1,193.9,185.05,193.0,193.2,75752593,14173310150.3,165.82100000000003,122.1225,0.009932043910088728,0.48071659616820195
2021-01-06,194.45,197.6,190.65,194.9,195.4,75621947,14704687594.15,167.055,122.73475,0.011387163561076719,0.48619059467529335
2021-01-07,197.0,200.35,195.1,196.5,196.75,66024848,13006895056.0,168.27700000000002,123.33200000000001,0.006908904810644767,0.48954963921373573
2021-01-08,198.75,201.5,197.1,197.85,198.15,53991568,10730824140.0,169.544,123.99175,0.007115628970775223,0.4930330928091575
2021-01-11,199.9,225.4,199.65,223.2,220.65,182483100,36478371690.0,171.319,124.75225,0.11355034065102187,0.5490171684498643
2021-01-12,227.0,252.4,224.1,237.25,237.8,390577839,88661169453.0,173.422,125.59,0.0777249036936325,0.5916894749937808
2021-01-13,242.9,248.8,238.4,242.85,242.6,164649387,39993336102.3,175.61699999999996,126.44900000000001,0.020185029436501134,0.6036327444637981
2021-01-14,242.85,249.8,238.6,245.25,245.1,86819519,21084120189.149998,177.83700000000002,127.321,0.010305028854080689,0.6098531973127654
2021-01-15,246.0,264.65,242.6,261.6,260.3,250038029,61509355134.0,180.325,128.28175,0.0620155038759691,0.6476735506344874
2021-01-18,261.65,262.45,241.15,244.5,245.95,173383224,45365720559.6,182.49099999999999,129.15625,-0.05512869765655026,0.6119681512814144
2021-01-19,251.5,261.7,251.3,258.75,258.65,136861059,34420556338.5,184.884,130.10975,0.0516365114860744,0.6435680517541689
2021-01-20,260.0,277.5,258.85,274.4,274.9,205145151,53337739260.0,187.562,131.15775,0.06282621302919011,0.6840009952724572
2021-01-21,281.0,299.0,280.0,292.45,290.6,283614463,79695664103.0,190.45399999999998,132.27450000000002,0.05711167697344499,0.7230654391639726
2021-01-22,295.95,306.9,278.35,290.85,289.35,316008609,93522747833.55,193.222,133.38325,-0.004301445285615935,0.7199552127394889
2021-01-25,296.9,299.5,277.35,278.7,279.15,164346913,48794598469.7,195.78099999999998,134.406,-0.03525142560912409,0.6945757651157017
2021-01-27,274.9,275.0,265.7,266.75,267.5,126586833,34798720391.7,198.20399999999998,135.37225,-0.04173383485581217,0.6655884548395137
2021-01-28,260.05,273.4,259.05,266.0,266.8,129156876,33587245603.800003,200.563,136.34175000000002,-0.0026168224299064624,0.6638467280418029
2021-01-29,273.0,278.8,260.6,262.35,262.7,138442348,37794761004.0,202.65699999999998,137.282,-0.015367316341829196,0.6536451853694962
2021-02-01,269.75,282.0,255.35,280.3,279.6,165655500,44685571125.0,204.77899999999997,138.29575,0.06433193757137423,0.695695446628516
2021-02-02,293.6,328.85,290.4,326.95,322.0,251965965,73977207324.0,207.86,139.5035,0.15164520743919874,0.8011943269470033
2021-02-03,339.2,341.9,326.2,331.2,331.0,224190114,76045286668.8,211.09799999999998,140.78525,0.02795031055900621,0.823587957203286
2021-02-04,329.0,334.5,322.45,326.1,326.15,121033002,39819857658.0,214.20699999999997,142.03650000000002,-0.014652567975830921,0.8115202786762892
2021-02-05,327.6,330.0,312.6,318.45,315.9,103512235,33910608186.000004,217.084,143.23775,-0.03142725739690322,0.7860164219955228
2021-02-08,318.75,339.25,318.0,336.55,335.95,102123614,32551901962.5,220.37399999999997,144.5465,0.06346945235834123,0.8359044538442415
2021-02-09,337.0,338.5,322.2,325.85,325.05,105981081,35715624297.0,223.4,145.7955,-0.03244530436076787,0.8087832794227436
2021-02-10,326.0,332.65,319.5,328.55,328.9,93466949,30470225374.0,226.371,147.05525,0.011844331641285955,0.8183627768101535
2021-02-11,326.45,331.35,323.4,324.9,325.0,55257166,18038701840.7,229.276,148.2895,-0.011857707509881354,0.8086588703657643
2021-02-12,326.4,330.5,321.25,324.55,325.4,64093642,20920164748.8,232.112,149.45024999999998,0.0012307692307691465,0.8096541428215991
2021-02-15,329.9,335.8,324.0,331.9,333.35,78680452,25956681114.8,235.082,150.6975,0.02443146896127857,0.8294351828813156
2021-02-16,335.45,337.9,327.5,329.0,329.2,65943843,22120862134.35,237.983,151.939,-0.012449377531123518,0.8191092311520296
2021-02-17,326.9,334.25,325.45,329.7,330.15,52150941,17048142612.9,240.915,153.17375,0.00288578371810444,0.8214730032346371
2021-02-18,331.5,331.75,321.1,323.0,323.85,49204247,16311207880.5,243.75599999999997,154.3805,-0.019082235347569143,0.8057974620552394
2021-02-19,321.95,321.95,301.4,312.45,311.85,80274683,25844434191.85,246.33899999999997,155.53449999999998,-0.037054191755442334,0.7759392883801958
2021-02-22,312.45,313.9,302.15,302.6,304.5,57723298,18035644460.1,248.877,156.6265,-0.023569023569023684,0.7576511570042315
2021-02-23,308.5,328.9,308.5,324.6,324.0,133310157,41126183434.5,251.78,157.8155,0.0640394088669951,0.8061706892261773
2021-02-24,325.0,330.0,316.5,321.2,321.65,50821757,16517071025.0,254.66,158.98775,-0.007253086419753196,0.8003234635481479
2021-02-25,325.35,334.7,323.25,333.6,333.15,64514912,20989926619.2,257.745,160.2345,0.03575314783149386,0.828937546653398
2021-02-26,323.0,332.95,318.85,321.9,322.95,91901339,29684132497.0,260.553,161.4275,-0.030616839261593864,0.803558099029611
2021-03-01,330.0,331.85,322.7,327.7,328.3,61190868,20192986440.0,263.485,162.66575,0.016566031893481936,0.8168698681264012
2021-03-02,331.1,347.2,326.45,345.25,345.75,127708761,42284370767.100006,266.789,163.9855,0.0531526043253121,0.8602886290121936
2021-03-03,348.65,357.0,346.5,347.1,348.5,92006451,32078049141.149998,270.468,165.31075,0.00795372378886472,0.8671311271460577
2021-03-04,339.0,345.4,337.3,340.0,339.2,59863169,20293614291.0,273.953,166.58625,-0.026685796269727446,0.8439910425478988
2021-03-05,333.0,337.85,319.7,326.45,325.15,86738909,28884056697.0,277.07199999999995,167.798,-0.04142099056603776,0.8090320975367019
2021-03-08,331.75,331.75,318.8,321.35,321.25,81925952,27178934576.0,279.978,168.98875,-0.01199446409349525,0.7993281910923128
2021-03-09,325.0,328.35,309.6,315.15,315.2,74702208,24278217600.0,282.555,170.142,-0.018832684824902746,0.7842746951978117
2021-03-10,319.5,324.45,316.7,321.75,321.45,58643853,18736711033.5,285.315,171.31425000000002,0.019828680203045623,0.7998258273202302
2021-03-12,325.05,326.5,314.15,317.45,317.55,48360842,15719691692.1,287.983,172.467,-0.01213252449836666,0.7901219208758411
2021-03-15,320.0,320.4,310.05,318.2,318.55,45083228,14426632960.0,290.67699999999996,173.612,0.003149110376318598,0.792610102015428
2021-03-16,321.0,321.9,315.1,319.0,319.95,39267404,12604836684.0,293.346,174.72924999999998,0.004394914456129273,0.7960935556108497
2021-03-17,318.6,320.0,304.0,305.5,305.8,47262481,15057826446.6,295.63599999999997,175.7645,-0.044225660259415434,0.7608857924856942
2021-03-18,311.0,316.6,299.75,308.0,307.0,73731921,22930627431.0,297.912,176.80700000000002,0.003924133420536213,0.7638716098531985
2021-03-19,303.5,311.0,290.2,308.2,308.95,109932681,33364568683.5,300.183,177.798,0.006351791530944562,0.768723563075393
2021-03-22,306.45,307.5,300.1,302.85,303.05,56385019,17279189072.55,302.30899999999997,178.73600000000002,-0.01909694125262984,0.7540432943518299
2021-03-23,305.0,312.25,304.0,306.9,307.4,60240483,18373347315.0,304.494,179.71575,0.014354066985645897,0.7648668823090332
2021-03-24,303.55,305.0,293.2,294.75,294.45,61523819,18675555257.45,305.97,180.63099999999997,-0.042127521145087776,0.7326449365513821
2021-03-25,294.0,294.0,282.25,286.0,285.55,84528317,24851325198.0,306.925,181.52800000000002,-0.03022584479538115,0.7105001244090581
2021-03-26,290.5,301.4,290.5,296.75,296.4,80924011,23508425195.5,308.00100000000003,182.4835,0.037996848187707766,0.7374968897735765
2021-03-30,300.5,301.3,292.7,297.05,297.05,45257627,13599916913.5,309.04,183.46625,0.002192982456140413,0.7391142075143081
2021-03-31,299.0,307.5,297.5,301.45,301.8,58569012,17512134588.0,309.87,184.50150000000002,0.015990573977444855,0.7509330679273462
2021-04-01,306.75,309.85,303.05,307.25,307.75,44088352,13524101976.0,311.106,185.56325,0.01971504307488403,0.7657377457078886
2021-04-05,306.8,311.7,297.2,305.5,305.05,66178755,20303642034.0,312.034,186.60675,-0.008773354995938232,0.7590196566310038
2021-04-06,306.15,313.8,304.8,308.0,307.75,63031783,19297180365.449997,312.691,187.63299999999998,0.00885100803147032,0.7657377457078887
2021-04-07,306.75,310.65,305.1,307.65,307.8,39073986,11985945205.5,313.035,188.65875,0.00016246953696175126,0.765862154764868
2021-04-08,307.9,319.8,307.5,314.0,313.95,62459774,19231364414.6,313.527,189.70649999999998,0.019980506822611988,0.7811644687733277
2021-04-09,313.2,325.0,312.5,317.55,318.2,75462572,23634877550.399998,314.30800000000005,190.7735,0.013537187450231025,0.7917392386165724
2021-04-12,307.85,307.85,282.9,287.5,286.55,105342538,32429700323.300003,314.689,191.68724999999998,-0.09946574481458192,0.712988305548645
2021-04-13,287.25,304.55,280.55,302.0,302.85,116874853,33572301524.25,315.41,192.69449999999998,0.056883615424882183,0.7535456581239125
2021-04-15,303.0,307.55,296.5,302.2,303.5,75262749,22804612947.0,316.226,193.71474999999998,0.0021462770348357196,0.755162975864644
2021-04-16,302.0,315.0,300.15,308.75,310.0,75330709,22749874118.0,316.834,194.77349999999998,0.021416803953871577,0.7713361532719594
2021-04-19,295.0,304.5,292.8,301.7,301.4,65791784,19408576280.0,316.422,195.77675,-0.02774193548387105,0.7499377954715114
2021-04-20,307.7,308.15,294.2,297.4,298.05,56740291,17458987540.7,315.763,196.75924999999998,-0.011114797611147864,0.7416023886538952
2021-04-22,294.0,302.5,292.2,294.5,294.55,61022978,17940755532.0,315.13100000000003,197.71474999999998,-0.011742996141587025,0.7328937546653408
2021-04-23,291.0,300.0,290.5,293.2,294.0,58158986,16924264926.0,314.693,198.63975,-0.001867255134951673,0.7315252550385679
2021-04-26,297.0,299.0,294.6,295.85,295.4,30583139,9083192283.0,313.882,199.5715,0.004761904761904745,0.7350087086339897
2021-04-27,295.7,302.5,295.1,302.1,301.5,35040532,10361485312.4,313.411,200.55225,0.02064996614759651,0.7501866135854702
2021-04-28,303.5,309.5,303.0,305.15,305.9,44668126,13556776241.0,312.95099999999996,201.547,0.014593698175787706,0.7611346105996528
2021-04-29,308.9,310.0,301.25,302.2,301.9,36647292,11320348498.8,312.489,202.51850000000002,-0.013076168682575995,0.751181886041305
2021-04-30,298.2,301.3,292.55,293.1,293.85,36121668,10771481397.6,311.858,203.44775,-0.026664458429943583,0.73115202786763
2021-05-03,289.3,294.75,285.0,293.1,293.0,35376618,10234455587.4,311.051,204.387,-0.0028926322953888306,0.7290370738989811
2021-05-04,296.35,299.75,288.05,289.95,289.45,38640006,11450965778.1,310.25600000000003,205.31824999999998,-0.012116040955631457,0.7202040308534473
2021-05-05,293.5,293.9,288.5,292.25,291.5,29350536,8614382316.0,309.483,206.261,0.007082397650716832,0.7253048021896006
2021-05-06,291.5,302.0,290.3,301.05,301.25,45032502,13126974333.0,309.031,207.23524999999998,0.0334476843910807,0.7495645683005736
2021-05-07,303.0,305.95,300.5,301.45,302.75,41591323,12602170869.0,308.849,208.22375,0.004979253112033177,0.753296840009954
2021-05-10,304.5,315.7,304.0,314.35,314.85,53260388,16217788146.0,309.05600000000004,209.25575,0.03996696944673839,0.7834038317989565
2021-05-11,309.55,320.75,308.1,314.45,315.55,58472304,18100101703.2,308.887,210.30774999999997,0.0022232809274256304,0.7851455585966672
2021-05-12,318.25,334.75,316.25,325.55,326.0,111584920,35511900790.0,308.974,211.4075,0.03311678022500386,0.8111470515053509
2021-05-14,329.35,329.5,310.0,312.6,312.25,81305325,26777908788.75,308.556,212.45,-0.04217791411042948,0.7769345608360301
2021-05-17,315.4,323.85,311.4,321.75,321.1,51162423,16136628214.199999,308.519,213.54699999999997,0.028342674139311574,0.7989549639213748
2021-05-18,325.95,336.65,324.0,332.0,332.45,86153088,28081599033.6,308.602,214.67700000000002,0.03534724384926813,0.8271958198556868
2021-05-19,313.0,322.95,312.1,314.1,314.45,119407026,37374399138.0,307.976,215.7205,-0.05414348022258986,0.7824085593431214
2021-05-20,316.0,316.6,306.1,308.0,307.7,54043899,17077872084.0,307.16,216.74075000000002,-0.021466051836540045,0.7656133366509094
2021-05-21,312.0,315.7,309.5,312.4,313.1,40358753,12591930936.0,306.638,217.783,0.017549561260968627,0.7790495148046791
2021-05-24,314.75,315.8,310.2,311.8,311.85,31963997,10060668055.75,306.372,218.77700000000002,-0.003992334717342727,0.7759392883801953
2021-05-25,315.55,319.0,313.85,314.9,315.25,37382263,11795973089.65,306.252,219.796,0.010902677569344155,0.784399104254791
2021-05-26,316.1,320.0,314.8,315.15,315.5,28639717,9053014543.7,306.258,220.7965,0.0007930214115781098,0.7850211495396877
2021-05-27,317.05,323.45,316.55,319.0,318.6,49484106,15688935807.300001,306.20099999999996,221.8055,0.009825673534072932,0.7927345110724073
2021-05-28,322.65,324.5,316.5,319.8,318.75,26618815,8588560659.749999,306.225,222.80375,0.00047080979284364055,0.7931077382433454
